uid,anime_uid,score
195312,21507,3
323460,2781,6
12042,2781,9
231724,10796,10
281381,10796,4
150049,21507,7
214322,21507,2
151397,21507,7
150277,21507,7
194139,21507,3
229643,21507,5
227416,21507,8
230424,21507,7
309622,35683,4
150401,21507,9
245545,1984,5
231848,21507,1
216144,21507,8
222159,21507,7
210956,21507,8
244022,21507,7
270505,21507,7
162221,21507,7
191075,21507,1
204944,21507,8
221473,21507,7
210943,21507,6
182448,21507,6
290845,21507,1
302971,21507,3
193889,21507,9
157329,21507,7
263483,21507,2
271234,21507,6
207615,21507,7
218118,21507,8
150973,21507,8
190680,21507,6
285981,21507,7
220042,21507,3
195697,21507,7
264367,21507,5
302301,21507,5
303818,21507,3
312784,21507,7
222323,21507,4
192035,21507,1
150963,21507,8
204408,21507,1
204735,21507,9
156927,21507,6
184209,21507,3
316772,21507,8
157349,21507,5
150047,21507,1
152827,21507,7
149863,21507,3
181643,21507,3
150071,21507,7
152891,21507,5
154025,21507,5
274512,37352,9
269651,35541,5
323662,40480,6
320887,40480,5
322010,40480,6
321475,40480,8
323110,8182,3
188025,12677,4
137269,19769,7
206070,18755,7
323328,36828,6
282124,36828,6
282157,36828,9
282176,36828,7
235761,19769,6
191156,19769,6
142147,19769,2
179498,19769,1
193585,19769,2
208842,19769,1
281009,36828,3
282917,36828,8
283997,36828,6
289389,36828,6
138551,19769,7
135577,19769,4
145981,19769,7
137867,19769,1
233038,19769,4
223809,19769,6
133425,19769,4
284017,19769,6
292954,19769,2
299905,19769,7
305806,19769,1
252379,19769,6
308887,19769,5
311580,19769,2
138741,19769,9
164407,19769,7
316172,19769,7
321193,19769,4
269386,19769,2
158703,19769,8
207488,19769,4
290054,36828,3
300748,36828,6
151669,19769,5
198706,19769,1
186462,19769,4
181689,19769,3
137351,19769,7
133335,19769,5
325119,19769,1
286467,19769,3
137323,19769,2
133815,19769,3
134425,19769,4
137333,19769,6
157909,19769,3
144699,19769,3
282204,36828,8
282474,36828,8
285485,36828,8
291285,36828,6
280833,36828,7
282300,36828,8
280822,36828,1
282110,36828,5
282099,36828,6
282101,36828,5
280054,36828,4
282108,36828,7
279970,36828,9
282088,36828,4
282111,36828,8
282107,36828,5
138405,19769,3
153857,19769,3
160675,19769,5
134957,19769,2
181437,19769,5
169909,19769,1
137617,19769,4
160577,19769,4
155373,19769,2
137321,19769,7
139431,19769,3
146665,19769,3
137509,19769,5
155375,19769,4
139807,19769,2
172595,19769,3
152241,19769,3
139519,19769,4
137645,19769,3
224609,12677,5
56287,12677,7
75719,12677,8
58183,12677,8
56307,12677,7
59831,12677,6
229092,3506,6
13049,3506,7
317354,9591,3
166147,9591,1
302637,9591,1
284282,33201,3
216692,33201,9
266973,33201,1
237377,33795,7
234177,7411,9
322911,7411,10
320043,7411,10
231701,22069,8
162709,22069,9
20071,2238,10
272562,10779,9
294630,11827,2
67525,10779,8
122511,10779,7
207171,10779,8
261478,10779,8
147055,10779,10
65129,10779,10
302300,10779,10
306006,10779,9
286832,10779,7
181146,10779,10
114335,10779,8
165749,10779,7
71031,10779,9
205835,10779,9
233970,10779,10
61799,10779,10
49305,10779,10
47435,2238,8
27944,2238,10
19887,2238,10
179965,2238,8
5497,2238,8
648,2238,10
2840,2238,8
207602,22069,7
135583,22069,6
152053,22069,10
131675,22069,9
245279,7411,8
134043,7411,10
127403,7411,9
29529,7411,8
297755,11827,5
228813,11827,9
200519,11827,10
135329,11827,8
281087,11827,8
299698,11827,3
195779,11827,10
315249,11827,5
284827,11827,10
301209,11827,7
114379,11827,3
317423,11827,7
189537,11827,8
205325,11827,3
167923,11827,8
179275,11827,9
183276,11827,10
114413,11827,9
60807,11827,6
141801,11827,10
318699,39392,5
316900,39392,8
310753,39392,7
230225,15843,9
157791,15843,10
319468,39392,9
101625,15843,9
127405,15843,10
92041,15843,8
253810,25667,8
202818,25667,10
295833,38252,8
181388,25667,9
242745,6893,7
288870,37815,8
320449,29261,9
265174,29261,8
314303,29261,7
192604,29261,8
192515,29261,10
276049,29261,8
230332,6893,10
233161,33231,7
241827,14991,8
205651,14991,8
183751,14991,10
86481,14991,10
88455,14991,10
268767,18655,9
188216,18655,7
111021,18655,9
233655,33231,8
238286,33231,7
240263,16474,10
114165,16474,7
221249,6893,9
268113,6893,4
245154,6893,7
277772,6893,8
224952,6893,8
196927,6893,8
189561,6893,10
311957,6893,7
140593,6893,9
86897,6893,4
168525,6893,7
67925,6893,8
197683,6893,9
88985,6893,10
224831,7748,10
273313,36225,9
49711,8634,9
137839,8634,9
216858,20801,8
309285,9322,10
273758,36737,3
229570,2798,9
312493,10380,5
143257,10380,9
67537,10380,9
305995,38330,8
83545,5959,9
182827,5959,10
40325,5959,9
46583,5959,9
315507,21097,6
143725,21097,10
233009,21829,6
281268,36720,8
319405,36720,5
279691,36720,9
316158,36720,9
311715,36720,10
272906,36720,9
260512,21829,10
262072,21829,10
202488,21829,8
279207,21829,9
152105,21829,9
153473,21829,10
301475,21829,10
182284,21829,10
142917,21829,10
186261,21829,10
196551,21829,2
127481,21097,10
297079,38330,8
198591,10380,10
67599,10380,10
96883,2798,10
179409,2798,8
90219,2798,10
66713,2798,8
142535,2798,9
2043,2798,9
90185,9322,8
50257,9322,9
90197,9322,7
2164,2798,9
35172,9322,6
1017,2798,7
237250,20801,10
223778,20801,9
225762,20801,9
168115,20801,9
207725,8634,7
133711,8634,9
280903,8634,5
159829,8634,10
222981,8634,5
34806,8634,6
240398,8634,10
272959,8634,4
205517,8634,9
152811,8634,5
263981,8634,1
114727,8634,3
32445,8634,10
30867,8634,8
319539,36225,8
263797,36225,10
226844,7748,7
272649,7748,9
117035,7748,7
164977,7748,9
174951,7748,5
200601,7748,6
68195,7748,9
59303,7748,10
202260,7748,10
29209,7748,6
34118,7748,10
29600,7748,9
196984,7748,8
141129,7748,9
214613,24641,8
308196,38866,7
322984,37405,9
229003,3918,8
269782,3559,5
233601,22429,10
320054,32355,1
321038,34388,7
213736,15537,9
80398,15537,9
247204,34388,8
134585,13221,9
318706,39530,2
286466,35581,3
309880,32587,6
183080,4502,10
11817,4502,9
301338,18691,10
294608,30614,7
281249,33981,9
235504,30614,5
248049,30614,10
227178,30614,9
215613,30614,8
115005,18691,8
283596,32587,1
301232,32587,10
312920,32587,10
279235,32587,8
281998,32587,8
242743,32587,6
280115,32587,8
322891,32587,10
271089,32587,8
299504,32587,7
321674,32587,10
235058,32587,2
273613,32587,5
279587,32587,4
231351,32587,8
244107,32587,7
231487,32587,9
305168,32587,10
256168,35581,9
315034,39530,6
276066,13221,7
146861,13221,6
72655,13221,8
127901,13221,7
68383,13221,9
242764,34388,10
241652,34388,9
241307,34388,10
226932,32355,5
239031,32355,9
311831,32355,10
219654,32355,10
219923,32355,9
237867,22429,7
299562,22429,4
227375,22429,10
264412,22429,7
224963,22429,8
302981,22429,3
313763,22429,5
325248,22429,10
298849,22429,5
168147,22429,9
139555,22429,7
166031,22429,10
83543,3559,9
171433,3559,9
301694,3559,7
40143,3559,7
150583,3559,10
177273,3559,10
155111,3918,10
202881,3918,10
87255,3918,10
292689,3918,8
234198,3918,10
15770,3918,9
191740,3918,9
287563,37405,8
231134,24641,10
219579,24641,8
319536,24641,9
197703,24641,7
264605,24641,10
202675,24641,9
205084,24641,8
167685,24641,8
247308,32667,5
233638,32667,5
303762,32667,8
305822,32667,3
230601,32423,10
247536,12143,10
324262,29575,10
249401,29575,8
256180,33322,8
186323,29083,8
227833,33322,8
238080,28157,8
256540,30702,10
241655,28779,6
321249,28779,8
219016,28779,8
320686,38708,10
229453,20377,9
166761,13595,7
174195,6194,10
247606,22347,5
286318,20849,6
37794,6194,8
244620,2432,4
104467,10694,8
247942,16642,7
230092,29809,8
226548,3479,10
225623,31117,7
295306,15291,7
19263,6892,7
127413,7178,8
320310,39299,9
35034,7178,10
217925,32405,2
242971,6531,8
209400,1408,8
17895,1408,7
234192,24987,7
182382,1408,4
240122,6686,6
58503,6686,8
121247,6686,8
253959,24851,7
257105,31518,5
314429,33514,7
247503,24851,7
75475,9761,7
291617,37699,10
289465,36895,9
184997,4027,9
223103,32267,7
233657,32267,8
233531,9761,6
253576,9761,7
56333,9761,6
301865,9761,5
170649,9761,3
56327,9761,3
55431,9761,7
266462,1042,1
125311,1042,1
55871,1042,8
6614,1042,2
19787,1042,1
323716,29915,10
263085,33993,9
238139,2955,8
279687,35592,9
279800,35592,10
191689,27909,8
281158,7712,7
121187,7266,7
238296,4057,7
112737,4057,2
323074,2943,7
246468,3048,8
315461,3239,3
61851,3239,7
194875,9009,6
60195,9778,9
234512,1781,9
224140,1781,9
185924,1781,10
83449,1781,10
203774,3427,10
47065,3427,8
207344,2357,7
197185,2357,7
183261,2357,6
11576,3427,7
8667,2430,5
73481,651,4
173823,651,9
266939,34659,8
260747,10429,5
174335,2794,7
302611,3728,4
102875,3728,8
162651,3911,4
22495,3911,3
43809,3728,4
58497,3728,7
30029,3728,2
27671,3728,2
136519,3728,3
181857,3422,8
301518,3250,1
7305,3250,5
27161,3422,9
23030,3422,8
157269,1353,7
253649,2380,8
118171,19523,3
254627,2788,4
86997,2788,6
45015,2788,2
224663,3569,7
196388,3569,3
227813,2721,5
39519,2721,10
228720,1404,10
31190,1404,7
116479,4558,8
104417,16476,6
319450,4378,2
241464,10552,5
144241,10552,4
88191,16476,7
175235,4799,6
95979,3334,4
92209,692,7
189719,2007,6
6095,3439,7
4871,4355,6
15865,3728,2
39981,3728,8
13323,3728,4
23378,3728,1
13784,2412,7
8704,2412,4
290955,2412,7
36503,1791,5
20407,1791,2
233407,10101,8
207126,10101,3
92473,10101,5
191115,2343,6
94995,5191,7
40923,3951,9
235477,3411,2
242742,3411,7
186003,3411,3
73995,3411,6
94759,3543,8
254894,4541,6
95649,10429,7
262062,34659,6
95087,6120,2
290992,7612,9
92381,3034,7
312433,7612,1
185905,7612,3
244675,34659,10
239079,34659,10
239982,30658,4
226323,30658,2
207342,30658,4
189713,2145,5
181422,28519,1
276072,827,9
43803,2375,1
273309,17371,5
272403,17371,6
204366,17371,6
112549,17371,6
324627,5208,8
190007,17371,9
242239,31403,8
209378,31403,7
309013,31403,6
105803,17371,7
29671,827,7
210048,3382,6
9925,736,7
309011,2469,2
256479,736,7
292397,5210,1
179709,736,6
221798,736,3
29609,736,3
3014,736,6
93793,3382,6
249089,827,4
209468,827,5
313238,827,1
219944,827,10
7016,827,6
227691,2436,10
8668,2436,5
23174,3108,8
216572,1385,10
209548,2434,8
31311,2434,8
106333,2530,1
198514,1332,7
7295,1332,7
71561,3557,7
244782,7264,7
256628,3254,7
160841,10325,8
185290,4364,8
37217,4364,7
138279,4364,9
13982,3039,9
244622,10325,7
242385,1405,5
132059,10325,5
254791,10325,2
242489,20959,6
143537,20959,10
68531,10325,8
81266,10325,3
32192,3254,6
31331,3557,8
66853,2530,8
25561,2530,9
218775,1385,10
57869,1385,7
53901,651,4
1043,651,6
35332,2430,9
198033,10906,7
94629,2187,7
190694,3532,6
25499,3706,10
157279,2360,10
6148,3706,2
306240,9232,7
225796,5316,6
100073,9232,8
190162,9232,6
238443,2435,8
208627,5316,10
36651,5316,7
94349,3795,5
275572,5316,8
66719,2440,8
20416,5316,3
36616,5316,7
17082,5316,2
23141,3706,8
134089,10906,4
83215,5316,5
242243,24327,8
227567,24327,4
179946,24327,4
268439,13643,10
119193,11855,5
58279,11855,7
92009,12995,6
82316,12995,6
309951,8652,7
146409,3301,8
249129,30454,4
198475,30454,1
134595,4562,7
240934,3078,7
8336,3078,9
90679,1406,7
111955,4009,8
22428,1406,2
246506,35178,8
249464,35238,7
205474,30543,4
46501,3109,6
58489,4732,5
101413,10938,3
95387,10938,7
7307,2370,8
8141,3370,9
28073,4011,6
263486,19633,4
198463,19633,10
154823,4164,10
116813,19633,8
268688,3038,7
96525,2139,5
132101,3038,8
305529,3038,3
91083,3038,10
323135,38797,6
311753,38797,6
303038,38797,8
309732,38031,8
43511,7262,8
293132,38031,10
91019,213,7
315474,38797,6
321476,4084,9
276956,4084,9
302846,38797,9
298384,38797,7
209397,3452,7
309359,2137,7
239541,2989,7
78507,2137,6
6176,4729,9
249229,11185,2
58601,3307,3
10490,3896,6
140129,1632,7
61877,6694,4
43407,5924,7
62837,5211,7
299191,5924,5
318087,5924,8
92743,6689,5
58491,6694,6
279319,6694,8
123319,2266,8
25297,2266,6
36799,6694,2
106951,6694,1
255829,3578,7
228994,3578,7
127585,3578,9
19872,3578,7
302616,6694,3
201905,6694,1
197043,6694,4
39979,6694,8
27847,6694,4
31614,6694,5
28201,6694,3
256256,6694,8
127401,6694,2
128849,6694,1
50437,6694,3
184773,6694,6
97005,6694,8
7453,1632,7
17689,1632,4
61455,3896,7
198649,11185,10
200917,11185,7
229828,11185,2
200626,6694,2
182537,11185,1
198560,11185,1
77681,11185,8
218622,11185,1
180914,11185,1
48243,3307,6
275571,6691,6
189670,6691,4
280011,33750,3
249468,34821,7
21339,2935,6
2696,2935,9
32498,2437,8
26416,4555,8
58583,2328,6
270437,1558,8
246461,33750,7
319717,38994,2
304208,38994,7
318149,38994,10
309194,38513,2
242062,1407,6
113829,17539,3
231421,1407,7
324081,3833,6
157953,3833,10
65947,1407,7
310253,6558,5
209390,2371,10
89053,2371,6
34718,6558,7
20949,1407,10
320386,38994,10
94749,1558,8
171067,1558,4
301661,1558,10
9859,4555,9
228152,33750,1
306064,33750,2
277463,10697,5
323705,38817,7
230355,2329,10
114037,10043,8
119419,7582,7
229859,31101,4
246462,31101,8
36008,2329,5
215540,3329,7
21452,3442,8
241039,28517,5
247569,28517,5
309837,10697,7
189615,188,6
274558,2341,3
309125,2341,4
315215,2341,8
316413,2341,9
60937,2341,4
187833,2341,2
88164,2341,9
127097,10728,7
247855,34015,4
114423,17012,5
232486,34015,5
319421,17012,7
171831,2341,1
233908,34015,7
35368,188,7
72295,10697,6
113891,10697,6
61375,10697,8
111821,5281,3
113727,3107,10
175069,4491,6
242236,9006,9
277986,13379,6
235018,3582,6
189356,10327,10
303395,7573,4
246464,7573,8
46789,7573,5
81132,7573,7
236447,2189,10
62993,3582,8
235256,4701,6
17081,4365,8
267788,4701,3
25181,4701,9
83549,2191,8
2700,2191,7
38157,9006,6
66643,10327,7
37644,10327,5
29142,3107,7
27576,3107,6
27962,5281,8
197126,3074,10
252094,35343,3
225990,10570,6
60193,1274,3
296665,35558,2
302667,35558,1
286836,35558,1
73171,2943,3
251545,3538,7
293466,35499,9
213352,4493,6
240134,4493,8
19460,4493,9
240210,26059,5
299010,4363,8
289464,8577,7
282825,32016,6
269539,746,5
285844,19283,5
247977,30262,7
178159,19283,4
272907,746,7
35333,2858,8
24920,1275,8
275651,746,8
220477,746,5
68809,746,3
147477,5213,9
243649,1895,8
21744,3303,6
35021,1895,8
137847,746,9
59329,9312,6
275566,23101,7
166239,23101,7
34229,746,9
17804,746,8
64549,746,8
62697,746,3
287034,746,1
11425,746,8
9065,746,10
133541,746,3
15833,746,5
10816,746,2
247171,32016,8
281222,32016,7
254409,8577,1
247317,8577,7
321575,8577,8
52129,8577,3
197165,8577,4
47983,8577,6
20844,4363,5
226961,4304,9
321814,8339,7
296994,8339,7
237935,32982,6
218944,8339,3
238744,5324,8
136397,18695,3
255011,316,7
37498,7179,9
236705,2868,10
285296,2868,6
30302,1272,7
11549,1272,4
273762,34530,8
256276,34530,6
242044,34312,5
240401,34312,7
321060,33104,7
247864,34530,9
144653,211,9
48643,211,9
40883,211,10
308991,2868,7
115811,2868,10
324013,316,2
79042,316,6
183390,5324,9
30364,8339,8
29571,8339,8
242245,4304,10
225065,4304,7
160325,4304,10
14493,4304,7
16968,4304,8
166157,2955,9
248010,35592,7
119949,2955,8
43331,2955,4
4925,2955,7
271202,33993,6
237512,27747,5
226880,2871,6
226114,2871,5
242823,2871,8
177747,2871,8
20419,2871,5
212810,3680,7
309356,1510,5
227787,3680,9
87717,9008,10
164853,9008,8
9858,3062,9
103771,7268,3
115543,15845,6
92153,15845,3
114381,15845,3
287482,15845,9
168543,15845,6
94157,5212,7
92441,2945,5
272991,25055,3
162703,3385,9
259955,16091,10
264754,1389,6
112087,1389,10
195095,3385,10
35051,3385,10
283758,25055,6
167981,25055,7
16909,3998,5
177751,2431,9
41085,1339,9
150845,1339,10
248155,217,7
259531,34491,4
24919,217,8
293682,14657,7
245056,24357,7
239190,24357,7
97831,14657,6
6984,217,7
8160,1339,9
209599,2431,8
61657,3916,7
323945,31995,3
64309,5686,5
60061,2875,6
242352,2917,5
189620,8292,6
204200,29916,10
188358,29916,3
168933,3324,5
251161,29852,2
301503,29852,4
226515,29852,2
155333,3324,10
242241,31652,8
236373,31652,3
251307,9588,6
92413,1113,8
208175,31652,5
203040,31652,4
297140,3324,8
61317,3324,7
114879,3324,3
265065,36051,4
264825,36051,7
270088,17747,5
293280,17747,7
246467,17747,9
77991,6402,8
95793,6402,5
231942,17747,7
202200,17747,1
120861,17747,7
121095,17747,8
22044,3324,8
31073,3324,7
205088,29916,8
325478,2917,8
181856,753,8
92517,753,7
273609,18959,5
49531,11523,7
16102,5259,8
248307,2445,7
246141,1359,5
49445,1359,6
227637,33153,6
92455,5321,8
243121,3403,8
229271,19101,4
236902,1633,10
307657,2138,1
270121,15839,3
227537,15839,10
107639,15839,5
108263,2138,6
205257,31740,6
206614,31740,9
253444,2324,6
46827,2324,8
129775,2324,9
35246,2138,10
143355,1633,5
128915,1633,2
191025,19101,5
56995,3403,8
216667,3403,9
179955,3403,8
25197,3403,7
19542,3403,5
121213,1359,8
3201,1359,6
179406,2445,6
102387,2445,3
63943,2445,7
122929,11523,4
302865,2533,5
81114,2533,7
19084,2533,6
242234,5993,7
284369,10392,7
254151,6220,5
220799,2148,3
67529,2148,8
177743,2194,9
307291,13217,8
236424,2134,7
146963,23519,9
218319,2134,9
21553,2134,9
286499,37089,5
306983,2148,1
121231,12955,4
33733,2861,3
229047,22119,7
211154,22655,6
296618,22655,5
308742,22119,7
313136,22119,1
250530,6685,8
78770,6685,10
147147,22119,4
147087,22119,9
309786,2148,1
145203,2148,7
96683,2148,10
227768,2148,3
2697,2134,8
301227,2194,8
323254,2194,4
6991,2194,6
203843,2194,10
195499,2194,10
176573,2194,10
314745,2194,4
61249,2194,6
185014,2194,7
192036,2194,2
97153,2194,8
187897,2194,4
180167,2194,3
154955,2148,10
192104,2148,6
217723,2148,2
108861,2148,8
21289,2148,10
50049,2148,5
264949,2148,3
266545,2148,3
19637,2148,8
67737,2148,2
148853,2148,1
9230,2148,8
23771,2148,2
545,2148,10
134959,2148,2
174265,2148,10
20365,2148,6
18365,2148,1
286690,10392,7
228764,10392,8
163851,10392,9
242244,8653,9
104313,16187,3
146297,8111,1
229952,19857,5
194295,24273,5
259500,34937,5
247540,6337,5
200932,6337,5
58501,5209,6
313514,6337,4
253903,1387,10
259963,1387,7
71277,1387,7
307405,1387,10
262513,36137,4
296182,36137,7
265580,9638,3
130145,18455,6
127237,18455,6
220332,9638,10
272965,9638,3
38154,9638,4
68315,9638,9
265402,36137,7
39777,1387,10
208102,1387,8
31670,1387,7
112065,1387,10
4733,1387,7
8984,1387,4
191882,6337,5
197822,24273,4
247079,19857,3
235697,19857,9
119941,19857,2
210682,8653,8
63525,2590,7
27688,2590,6
29165,2590,6
12304,2590,7
228944,8655,7
242360,6891,6
261249,10421,5
287569,37127,8
45095,10421,9
122987,10421,8
95663,6891,5
90133,8655,3
195997,8655,10
285297,2870,9
45849,8289,10
104029,2870,7
70569,2870,10
71493,8837,6
260596,34492,5
113897,8837,7
247686,9849,6
266232,33865,8
241651,4714,1
239665,2883,8
213354,2883,8
46743,2883,7
203027,823,8
299893,3050,2
222713,33138,5
222101,33138,10
1021,3050,7
218493,823,10
164769,5643,7
84897,14659,9
122283,14659,6
142041,5643,8
295417,38038,8
310204,3995,6
239184,30128,6
172743,3995,3
57541,3995,6
180115,6986,3
119945,6986,6
32153,6986,7
239530,3995,7
142537,3995,9
19883,3995,10
295585,38038,9
177397,5643,7
290185,823,10
187381,823,10
90719,823,9
196929,823,10
262629,823,8
169813,823,10
32097,823,9
283961,4714,6
255899,4714,10
313402,4714,7
220418,4714,10
31562,4714,4
257391,4714,10
261026,33865,8
245815,33865,8
59241,9849,5
96325,17543,7
254520,2325,5
38752,7581,10
224468,2275,9
36775,7581,6
201338,1785,5
20985,2188,6
215511,10792,7
218597,10851,5
236550,10851,3
250800,34030,8
293698,9721,8
296474,36689,2
295586,36689,8
117145,9545,5
32872,9545,6
49995,9721,9
33993,9721,7
44989,1360,3
199520,9721,6
267964,34030,7
310750,10851,1
70477,10851,5
218287,10851,7
246116,10851,6
266031,10851,3
277768,10851,1
221739,10851,5
223090,10851,3
279532,10851,3
286029,10851,6
286061,10851,1
289678,10851,10
248700,10851,7
251873,10851,6
71681,10851,7
224956,10851,7
256902,10851,7
219132,10851,3
284864,10851,6
205563,10851,8
312362,10851,9
316675,10851,8
318975,10851,8
325560,10851,3
86585,10851,2
205188,10851,7
244495,10851,1
311634,10851,9
113513,10851,7
166845,10851,9
233859,10851,10
249558,10851,9
216523,10851,3
168509,10851,7
57499,10851,3
85075,10792,9
1740,2188,7
204456,1785,7
228817,1785,10
184991,1785,8
253695,1785,3
252952,2394,7
32708,2394,7
279312,27879,5
10201,1783,5
237802,1263,10
293279,11349,6
320690,40212,5
308713,4278,9
252039,3058,8
307404,37222,8
185056,3058,7
262979,1403,6
95453,12961,7
72237,1403,8
315143,3058,4
28829,3058,8
190453,24849,7
32533,4278,10
247269,34168,6
248133,34168,7
316160,12373,8
289414,12373,4
162415,12373,7
159501,12373,7
188020,12373,10
269299,11349,4
285690,11349,9
153181,11349,3
113801,11349,2
274359,11349,8
92335,1263,7
35031,8294,10
31403,1263,9
